시군구,번지,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
 서울특별시 강서구 등촌동,694,대림,123.72,21~31,"43,000",1,1995,공항대로39길
 서울특별시 강서구 등촌동,637-22,대림아르빌101동,84.71,11~20,"20,000",12,2002,양천로62길
 서울특별시 강서구 등촌동,691-1,동성,101.88,11~20,"40,300",8,1995,강서로68길
 서울특별시 강서구 등촌동,691-1,동성,101.88,11~20,"38,000",6,1995,강서로68길
 서울특별시 강서구 등촌동,691-1,동성,134.94,11~20,"51,700",6,1995,강서로68길
 서울특별시 강서구 등촌동,691-1,동성,134.94,21~31,"52,000",9,1995,강서로68길
 서울특별시 강서구 등촌동,691-1,동성,150.05,11~20,"61,000",4,1995,강서로68길
 서울특별시 강서구 등촌동,687,"등촌1,2단지",41.85,1~10,"12,900",13,1994,강서로68길
 서울특별시 강서구 등촌동,687,"등촌1,2단지",41.85,1~10,"9,000",9,1994,강서로68길
 서울특별시 강서구 등촌동,687,"등촌1,2단지",41.85,11~20,"11,380",2,1994,강서로68길
 서울특별시 강서구 등촌동,687,"등촌1,2단지",41.85,11~20,"12,500",9,1994,강서로68길
 서울특별시 강서구 등촌동,687,"등촌1,2단지",41.85,11~20,"11,000",14,1994,강서로68길
 서울특별시 강서구 등촌동,687,"등촌1,2단지",41.85,11~20,"12,500",13,1994,강서로68길
 서울특별시 강서구 등촌동,715,등촌동아이파크,84.76,11~20,"47,000",16,2004,등촌로
 서울특별시 강서구 등촌동,715,등촌동아이파크,85,1~10,"41,500",15,2004,등촌로
 서울특별시 강서구 등촌동,715,등촌동아이파크,85,11~20,"47,800",10,2004,등촌로
 서울특별시 강서구 등촌동,715,등촌동아이파크,85,21~31,"48,000",12,2004,등촌로
 서울특별시 강서구 등촌동,715,등촌동아이파크,119.9,21~31,"70,000",2,2004,등촌로
 서울특별시 강서구 등촌동,715,등촌동아이파크,165.83,1~10,"80,000",16,2004,등촌로
 서울특별시 강서구 등촌동,628-15,등촌라인(조합),59.91,21~31,"17,800",13,1997,화곡로68길
 서울특별시 강서구 등촌동,628-15,등촌라인(조합),84.78,11~20,"29,900",16,1997,화곡로68길
 서울특별시 강서구 등촌동,628-15,등촌라인(조합),84.78,21~31,"29,800",19,1997,화곡로68길
 서울특별시 강서구 등촌동,691-3,부영,80.64,11~20,"28,500",9,1994,강서로56나길
 서울특별시 강서구 등촌동,691-3,부영,80.64,11~20,"28,650",4,1994,강서로56나길
 서울특별시 강서구 등촌동,691-3,부영,80.64,21~31,"28,000",14,1994,강서로56나길
 서울특별시 강서구 등촌동,638,서광등촌마을2,59.67,21~31,"24,375",13,1999,공항대로45길
 서울특별시 강서구 등촌동,638,서광등촌마을2,59.67,21~31,"20,300",2,1999,공항대로45길
 서울특별시 강서구 등촌동,638,서광등촌마을2,59.67,21~31,"22,450",13,1999,공항대로45길
 서울특별시 강서구 등촌동,638,서광등촌마을2,59.67,21~31,"24,200",17,1999,공항대로45길
 서울특별시 강서구 등촌동,638,서광등촌마을2,84.93,1~10,"32,700",17,1999,공항대로45길
 서울특별시 강서구 등촌동,638,서광등촌마을2,84.93,21~31,"26,500",2,1999,공항대로45길
 서울특별시 강서구 등촌동,638,서광등촌마을2,84.93,21~31,"30,800",12,1999,공항대로45길
 서울특별시 강서구 등촌동,630-3,우성,66.9,21~31,"17,500",11,1992,화곡로68길
 서울특별시 강서구 등촌동,630-3,우성,67.68,21~31,"18,250",3,1992,화곡로68길
 서울특별시 강서구 등촌동,630-3,우성,77.43,11~20,"19,930",14,1992,화곡로68길
 서울특별시 강서구 등촌동,711,월드메르디앙,59.79,1~10,"19,500",15,2002,양천로
 서울특별시 강서구 등촌동,562-5,임광,84.91,11~20,"28,000",5,2000,등촌로
 서울특별시 강서구 등촌동,642,제일(코오롱),84.83,11~20,"22,000",13,1999,화곡로66길
 서울특별시 강서구 등촌동,642,제일(코오롱),84.83,21~31,"24,800",11,1999,화곡로66길
 서울특별시 강서구 등촌동,642,제일(코오롱),84.83,21~31,"21,000",1,1999,화곡로66길
 서울특별시 강서구 등촌동,642,제일(코오롱),84.83,21~31,"25,000",5,1999,화곡로66길
 서울특별시 강서구 등촌동,702,주공10,37.67,1~10,"10,900",3,1995,화곡로63가길
 서울특별시 강서구 등촌동,702,주공10,58.14,11~20,"18,500",10,1995,화곡로63가길
 서울특별시 강서구 등촌동,702,주공10,58.14,11~20,"18,300",12,1995,화곡로63가길
 서울특별시 강서구 등촌동,702,주공10,58.14,11~20,"19,200",9,1995,화곡로63가길
 서울특별시 강서구 등촌동,702,주공10,58.14,11~20,"18,300",10,1995,화곡로63가길
 서울특별시 강서구 등촌동,702,주공10,58.14,21~31,"18,400",11,1995,화곡로63가길
 서울특별시 강서구 등촌동,702,주공10,58.14,21~31,"21,800",14,1995,화곡로63가길
 서울특별시 강서구 등촌동,688,주공3,58.14,1~10,"18,000",15,1995,강서로56나길
 서울특별시 강서구 등촌동,688,주공3,58.14,11~20,"20,400",6,1995,강서로56나길
 서울특별시 강서구 등촌동,688,주공3,58.14,21~31,"20,800",5,1995,강서로56나길
 서울특별시 강서구 등촌동,695,주공5,37.67,1~10,"11,000",2,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,37.67,1~10,"11,000",5,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,37.67,11~20,"10,800",3,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,37.67,11~20,"11,450",6,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,11~20,"18,500",12,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,11~20,"18,500",14,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,11~20,"19,000",6,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,11~20,"20,000",9,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,21~31,"17,500",8,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,21~31,"18,450",3,1995,공항대로39길
 서울특별시 강서구 등촌동,695,주공5,58.14,21~31,"20,180",10,1995,공항대로39길
 서울특별시 강서구 등촌동,707,"주공7,8단지",41.85,21~31,"11,700",12,1994,공항대로43길
 서울특별시 강서구 등촌동,701,진로미주,84.96,1~10,"31,000",6,1994,공항대로
 서울특별시 강서구 등촌동,701,진로미주,84.96,11~20,"30,000",7,1994,공항대로
 서울특별시 강서구 등촌동,701,진로미주,84.96,21~31,"25,500",1,1994,공항대로
 서울특별시 강서구 등촌동,701,진로미주,84.96,21~31,"30,450",13,1994,공항대로
 서울특별시 강서구 등촌동,701,진로미주,84.96,21~31,"32,500",5,1994,공항대로
 서울특별시 강서구 등촌동,701,진로미주,84.96,21~31,"33,000",12,1994,공항대로
 서울특별시 강서구 등촌동,712,코오롱오투빌2,84.96,21~31,"28,200",6,2002,양천로62길
 서울특별시 강서구 등촌동,714,코오롱오투빌3,84.96,11~20,"31,300",4,2003,공항대로55길
 서울특별시 강서구 등촌동,632-2,태영,84.98,11~20,"28,700",13,1998,양천로
 서울특별시 강서구 등촌동,676,태진아름,59.94,11~20,"18,000",8,1995,등촌로53길
 서울특별시 강서구 등촌동,676,태진아름,84.81,11~20,"28,000",9,1995,등촌로53길
 서울특별시 강서구 등촌동,634-2,한사랑2삼성,59.37,11~20,"22,000",3,1999,공항대로59길
 서울특별시 강서구 등촌동,634-2,한사랑2삼성,59.37,21~31,"23,700",11,1999,공항대로59길
 서울특별시 강서구 등촌동,634-2,한사랑2삼성,59.85,21~31,"22,250",14,1999,공항대로59길
 서울특별시 강서구 등촌동,634-2,한사랑2삼성,84.96,11~20,"27,300",1,1999,공항대로59길
 서울특별시 강서구 마곡동,717,마곡금호어울림,84.95,1~10,"30,500",11,2005,양천로47길
 서울특별시 강서구 마곡동,717,마곡금호어울림,101.92,1~10,"40,000",9,2005,양천로47길
 서울특별시 강서구 마곡동,717,마곡금호어울림,101.92,21~31,"39,800",11,2005,양천로47길
 서울특별시 강서구 마곡동,429,벽산,59.98,1~10,"18,250",15,1999,양천로47길
 서울특별시 강서구 마곡동,429,벽산,84.97,1~10,"24,500",15,1999,양천로47길
 서울특별시 강서구 마곡동,429,벽산,84.97,1~10,"25,200",11,1999,양천로47길
 서울특별시 강서구 마곡동,429,벽산,84.97,11~20,"25,000",9,1999,양천로47길
 서울특별시 강서구 마곡동,429,벽산,84.97,21~31,"23,500",16,1999,양천로47길
 서울특별시 강서구 마곡동,422,신안,59.98,11~20,"16,900",5,1993,양천로30길
 서울특별시 강서구 마곡동,422,신안,84.97,11~20,"26,700",15,1993,양천로30길
 서울특별시 강서구 마곡동,716,한솔솔파크,59.81,1~10,"20,725",2,2005,양천로30길
 서울특별시 강서구 방화동,195,건우3차,64.76,1~10,"24,000",4,1984,
 서울특별시 강서구 방화동,195,건우3차,64.76,21~31,"24,500",2,1984,
 서울특별시 강서구 방화동,195,건우3차,69.92,11~20,"26,500",2,1984,
 서울특별시 강서구 방화동,867,길성그랑프리텔,62.65,1~10,"21,500",3,2002,방화대로
 서울특별시 강서구 방화동,201-1,길훈,51.28,11~20,"13,000",9,1989,양천로30길
 서울특별시 강서구 방화동,874,대림e-편한세상,59.97,1~10,"22,000",8,2003,양천로6길
 서울특별시 강서구 방화동,874,대림e-편한세상,84.67,11~20,"33,000",11,2003,양천로6길
 서울특별시 강서구 방화동,875,동부센트레빌,68.46,1~10,"21,000",5,2003,방화대로45길
 서울특별시 강서구 방화동,875,동부센트레빌,68.46,21~31,"22,000",3,2003,방화대로45길
 서울특별시 강서구 방화동,875,동부센트레빌,84.97,1~10,"34,200",6,2003,방화대로45길
 서울특별시 강서구 방화동,875,동부센트레빌,114.99,1~10,"47,800",12,2003,방화대로45길
 서울특별시 강서구 방화동,875,동부센트레빌,114.99,11~20,"49,000",10,2003,방화대로45길
 서울특별시 강서구 방화동,817,동성,64.65,11~20,"18,800",6,1993,금낭화로23길
 서울특별시 강서구 방화동,817,동성,76.8,21~31,"22,350",1,1993,금낭화로23길
 서울특별시 강서구 방화동,817,동성,76.8,21~31,"22,350",1,1993,금낭화로23길
 서울특별시 강서구 방화동,817,동성,76.8,21~31,"22,900",10,1993,금낭화로23길
 서울특별시 강서구 방화동,817,동성,84.95,11~20,"28,300",11,1993,금낭화로23길
 서울특별시 강서구 방화동,817,동성,84.95,11~20,"27,500",6,1993,금낭화로23길
 서울특별시 강서구 방화동,817,동성,84.95,21~31,"25,500",3,1993,금낭화로23길
 서울특별시 강서구 방화동,871,방신서광,84.38,11~20,"25,950",3,2003,양천로14길
 서울특별시 강서구 방화동,871,방신서광,113.34,11~20,"31,700",2,2003,양천로14길
 서울특별시 강서구 방화동,852,방화12도시개발공,51.03,11~20,"12,000",10,1994,양천로6길
 서울특별시 강서구 방화동,852,방화12도시개발공,51.03,11~20,"12,300",9,1994,양천로6길
 서울특별시 강서구 방화동,852,방화12도시개발공,51.03,21~31,"12,200",9,1994,양천로6길
 서울특별시 강서구 방화동,852,방화12도시개발공,59.34,21~31,"15,700",13,1994,양천로6길
 서울특별시 강서구 방화동,852,방화12도시개발공,59.34,21~31,"16,000",9,1994,양천로6길
 서울특별시 강서구 방화동,876,방화2차우림루미아트,84.53,11~20,"29,450",12,2003,양천로28길
 서울특별시 강서구 방화동,863,방화2차현대,84.95,11~20,"21,500",10,1999,양천로
 서울특별시 강서구 방화동,863,방화2차현대,84.95,11~20,"21,500",10,1999,양천로
 서울특별시 강서구 방화동,814,방화5,33.18,21~31,"8,300",9,1994,금낭화로
 서울특별시 강서구 방화동,814,방화5,49.77,1~10,"12,400",2,1994,금낭화로
 서울특별시 강서구 방화동,814,방화5,49.77,21~31,"13,800",3,1994,금낭화로
 서울특별시 강서구 방화동,839,방화그린,39.76,1~10,"8,500",3,1993,방화대로48길
 서울특별시 강서구 방화동,839,방화그린,39.76,21~31,"8,900",10,1993,방화대로48길
 서울특별시 강서구 방화동,839,방화그린,39.76,21~31,"8,650",8,1993,방화대로48길
 서울특별시 강서구 방화동,839,방화그린,49.77,11~20,"11,950",9,1993,방화대로48길
 서울특별시 강서구 방화동,857,방화삼성,84.92,1~10,"22,200",8,1998,방화대로34길
 서울특별시 강서구 방화동,858,삼성꽃마을,59.99,1~10,"16,300",10,1997,양천로18길
 서울특별시 강서구 방화동,858,삼성꽃마을,59.99,1~10,"16,300",10,1997,양천로18길
 서울특별시 강서구 방화동,858,삼성꽃마을,59.99,1~10,"14,450",2,1997,양천로18길
 서울특별시 강서구 방화동,858,삼성꽃마을,59.99,21~31,"14,200",13,1997,양천로18길
 서울특별시 강서구 방화동,858,삼성꽃마을,59.99,21~31,"15,300",7,1997,양천로18길
 서울특별시 강서구 방화동,858,삼성꽃마을,84.41,1~10,"22,000",9,1997,양천로18길
 서울특별시 강서구 방화동,831,삼익,100.35,1~10,"33,100",11,1994,방화대로47가길
 서울특별시 강서구 방화동,831,삼익,100.35,11~20,"32,500",9,1994,방화대로47가길
 서울특별시 강서구 방화동,831,삼익,134.61,11~20,"40,500",14,1994,방화대로47가길
 서울특별시 강서구 방화동,831,삼익,134.61,11~20,"44,300",10,1994,방화대로47가길
 서울특별시 강서구 방화동,831,삼환,134.65,11~20,"43,000",9,1994,방화대로47가길
 서울특별시 강서구 방화동,831,삼환,134.65,21~31,"38,400",2,1994,방화대로47가길
 서울특별시 강서구 방화동,868,신안테트빌1단지,84.02,1~10,"24,500",9,2002,양천로14길
 서울특별시 강서구 방화동,873,우림루미아트,84.97,21~31,"26,300",12,2003,양천로24길
 서울특별시 강서구 방화동,614-11,원미,63.06,11~20,"19,100",2,1988,개화동로27길
 서울특별시 강서구 방화동,878,월드메르디앙,84.93,21~31,"24,500",1,2004,양천로1길
 서울특별시 강서구 방화동,879,월드메르디앙(879),83.42,11~20,"24,500",2,2004,양천로1길
 서울특별시 강서구 방화동,841,장미,39.96,21~31,"9,200",11,1994,양천로
 서울특별시 강서구 방화동,841,장미,49.2,1~10,"11,900",5,1994,양천로
 서울특별시 강서구 방화동,841,장미,59.04,11~20,"16,000",11,1994,양천로
 서울특별시 강서구 방화동,841,장미,59.04,21~31,"16,800",10,1994,양천로
 서울특별시 강서구 방화동,859,청구,59.91,1~10,"12,000",12,1998,양천로26길
 서울특별시 강서구 방화동,859,청구,84.92,11~20,"24,900",9,1998,양천로26길
 서울특별시 강서구 방화동,832,청솔,49.2,21~31,"14,000",4,1994,방화대로47길
 서울특별시 강서구 방화동,832,청솔,59.04,21~31,"16,000",5,1994,방화대로47길
 서울특별시 강서구 방화동,860,치현마을서광,59.67,1~10,"14,500",7,1998,양천로27길
 서울특별시 강서구 방화동,168-38,한림리첸빌101동,84.42,1~10,"17,800",5,2005,양천로
 서울특별시 강서구 방화동,168-114,한림리첸빌102동,84.42,11~20,"18,000",5,2005,양천로
 서울특별시 강서구 방화동,286-1,한미(286-1),40.02,11~20,"11,700",5,1988,양천로23길
 서울특별시 강서구 방화동,286-1,한미(286-1),47.22,11~20,"15,270",3,1988,양천로23길
 서울특별시 강서구 방화동,579,한진로즈힐,84.93,11~20,"28,000",10,2004,양천로24가길
 서울특별시 강서구 방화동,793,현대,84.99,11~20,"19,500",1,1993,방화대로37길
 서울특별시 강서구 방화동,793,현대,84.99,21~31,"22,500",6,1993,방화대로37길
 서울특별시 강서구 방화동,793,현대,84.99,21~31,"23,250",15,1993,방화대로37길
 서울특별시 강서구 방화동,615-103,형제,76.83,21~31,"24,600",1,1982,개화동로25길
 서울특별시 강서구 염창동,299,강변힐스테이트,59.9,1~10,"28,000",6,2005,양천로75길
 서울특별시 강서구 염창동,268,관음삼성,84.93,21~31,"30,300",11,1997,양천로
 서울특별시 강서구 염창동,246-23,극동,59.9,11~20,"16,850",5,2000,양천로69길
 서울특별시 강서구 염창동,246-23,극동,104.15,11~20,"35,000",16,2000,양천로69길
 서울특별시 강서구 염창동,246-23,극동,104.15,11~20,"35,000",16,2000,양천로69길
 서울특별시 강서구 염창동,280,극동상록수,59.91,1~10,"20,000",15,1999,공항대로71길
